tx_amount,time_since_last_tx_seconds,degree_centrality,historical_tx_count,in_out_ratio,sent_tnx,received_tnx,time_diff_mins,is_fraud
42.0831,1443.6,5,5,1.0,3,2,73.22,0
0.1516,581.4,4,34,1.0098,17,17,418136.47,0
23.419,714963.0,2,7,1.0001,3,4,76245.58,0
0.0626,0.0,2,2,1.0076,1,1,4.57,0
4.4967,796135.2,3,3,1.0001,2,1,26537.83,0
5.1559,76639.2,16,23,1.0003,14,9,20782.1,0
0.6559,249501.6,6,27,1.0005,10,17,336411.32,0
57.4396,64879.2,33,75,1.0,37,38,993807.68,0
9.0709,953897.4,2,21,1.0,9,12,241553.23,0
0.4692,0.0,3,87,80.7015,0,86,244653.68,0
1.7651,2517.6,28,96,0.9992,48,48,1018398.57,0
1.3885,357060.6,127,220,0.5693,179,41,1300238.5,0
67.3331,1372.8,4,4,1.0,3,1,68.65,0
0.3473,1351.8,5,417,1.0013,191,226,321818.53,0
0.2972,0.0,6,192,113.5465,0,191,347171.28,0
37.8747,4872.0,4,6,1.0,4,2,325.12,0
0.2442,4962.6,3,6,1.0032,3,3,11607.95,0
6.6147,211267.8,8,33,1.0,7,26,86381.95,0
9.9989,0.0,2,2,1.0002,1,1,519.63,0
0.6155,974700.6,7,7,1.0008,5,2,91426.37,0
833.7498,78.6,5,5,1.0,3,2,4.15,0
4.6189,1275.6,11,14,1.0001,4,10,10077.37,0
26.9001,476706.6,8,39,1.0,13,26,899439.22,0
0.0504,1472.4,2,473,1.0356,227,246,363462.75,0
33.6664,1573.2,6,6,1.0,3,3,79.08,0
0.7029,3089.4,2,6,1.0006,3,3,9661.88,0
31.757,84960.6,112,392,1.0002,319,73,545018.17,0
0.0059,998337.6,7,11,1.2645,9,2,149774.32,0
1.7375,0.0,2,2,1.0004,1,1,8.57,0
3.016,0.0,5,10,54.2878,0,9,226773.65,0
833.7498,349.8,5,5,1.0,3,2,18.33,0
0.7695,784855.8,6,12,0.3769,11,1,143890.28,0
63.1247,729.0,4,5,1.0,4,1,48.6,0
57.9849,26852.4,16,675,0.311,663,12,396247.77,0
700.3498,82.2,6,7,1.0,5,2,8.78,0
67.3331,1261.2,4,4,1.0,3,1,63.05,0
9.9997,0.0,2,2,1.0001,1,1,432.73,0
0.192,17059.2,5,105,1.0022,52,53,226995.68,0
50.4998,9729.6,4,4,1.0,2,2,324.97,0
25.4315,384.6,4948,10026,1.1484,3439,6587,84104.48,0
0.0997,0.0,2,2,1.0062,1,1,627.05,0
25.9324,0.0,2,2,1.0,1,1,858.35,0
1.1653,1382.4,5,6,1.0007,3,3,675966.93,0
32.0774,333.0,10,18,1.0,9,9,316731.08,0
0.4059,0.0,9,146,117.6993,0,145,200122.12,0
0.7932,3785866.2,2,4,1.0006,3,1,189293.32,0
2.7447,738.0,9,18,1.0002,9,9,158205.92,0
1.1641,932.4,3,16,1.0015,8,8,227325.3,0
12.036,456622.2,64,145,0.9896,101,44,950657.47,0
0.5122,1110018.6,9,14,0.7598,12,2,253750.68,0
50.4997,10001.4,4,4,1.0,2,2,333.38,0
3.5234,919.2,13,3851,1.0002,1907,1944,1613147.68,0
59.1983,136915.8,160,269,1.0362,127,142,777802.37,0
2.7259,0.0,5,12,59.9707,0,11,211063.55,0
0.836,1787928.0,5,5,1.0007,3,2,89598.02,0
50.4996,9484.2,4,4,1.0,2,2,318.68,0
25.2497,3259.8,5,9,1.0,6,3,325.98,0
0.8376,0.0,4,12,18.4282,0,11,291418.33,0
42.0831,9591.6,5,5,1.0,2,3,320.58,0
6.3178,0.0,2,10,113.7198,0,9,88323.1,0
42.0831,6705.6,5,5,1.0,3,2,335.28,0
0.3264,0.0,4,146,94.6536,0,145,198933.43,0
0.0759,4831332.6,9,18,1.0039,7,11,916950.92,0
1.09,27914.4,3,62,1.0007,16,46,467188.57,0
67.3331,871.8,4,4,1.0,3,1,43.58,0
72.3296,262059.6,3,311,1.0,10,301,157360.63,0
50.4997,9673.8,4,4,1.0,2,2,324.1,0
75.7498,9896.4,3,3,1.0,2,1,329.88,0
0.9997,172.8,3,6,1.0005,3,3,128033.62,0
0.0,0.0,1,602,0.0,0,601,671235.72,0
2.5996,159382.8,22,27,1.0005,17,10,980732.58,0
67.3331,1367.4,4,4,1.0,3,1,68.38,0
1.5025,0.0,2,2,1000.0,1,1,349015.53,0
833.7498,97.2,5,5,1.0,3,2,5.68,0
2.3421,544448.4,40,62,0.8543,21,41,817648.0,0
6.9989,0.0,2,2,1.0003,1,1,17.75,0
3.229,1656853.8,8,12,1.1932,10,2,276148.28,0
67.3331,1300.8,4,4,1.0,3,1,65.03,0
0.4721,0.0,5,388,365.4192,0,387,523749.98,0
833.7498,360.6,5,5,1.0,3,2,18.87,0
7.8299,101.4,1098,10026,0.0032,9998,28,17293.18,0
0.1319,0.0,2,2,1.0038,1,1,26.72,0
50.4998,9637.8,4,4,1.0,2,2,321.68,0
67.3331,6451.8,4,4,1.0,3,1,322.58,0
0.9997,0.0,2,2,1.0006,1,1,26.25,0
0.1177,0.0,5,78,18.1223,0,77,201173.6,0
0.55,0.0,1,2,1.1,0,1,6.12,0
0.6115,2440.8,3,4,1.0031,2,2,159.83,0
67.3331,1273.2,4,4,1.0,3,1,63.67,0
67.3331,1002.6,4,4,1.0,3,1,50.12,0
0.0515,65735.4,86,307,3.017,303,4,368660.27,0
2.6774,0.0,4,8,37.4833,0,7,100474.13,0
3.8047,0.0,2,2,1.0002,1,1,12.47,0
50.4998,9733.2,4,4,1.0,2,2,325.1,0
6.0259,0.0,3,30,349.5,0,29,215150.75,0
10.0491,102.6,2,4,1.0001,2,2,271.4,0
7.1059,172497.0,19,48,1.0001,29,19,286804.17,0
16.5734,598327.2,27,65,0.7093,31,34,578739.03,0
5.5835,0.0,2,7,78.1684,0,7,112445.8,0
9.9241,558037.2,10,19,1.0003,15,4,227644.03,0
29.0425,5888.4,3914,10000,1.0101,5595,4405,634433.2,0
5.7438,401.4,3,15,1.0002,7,8,88027.4,0
67.3331,889.8,4,4,1.0,3,1,44.48,0
2.2695,134315.4,33,322,0.9617,39,283,346791.18,0
0.5984,0.0,7,1401,1000.0,0,1400,395000.85,0
0.015,233719.8,6,12,1.1756,9,3,96180.12,0
9.9997,0.0,2,2,1.0001,1,1,623.02,0
55.2982,21493.2,109,1592,0.8645,1540,52,850771.93,0
406.6882,215.4,115,115,1.0,101,14,373.22,0
42.0831,1407.6,5,5,1.0,3,2,71.27,0
4.6149,1135570.8,42,54,1.0597,31,23,800572.58,0
4.9989,0.0,2,2,1.0004,1,1,27.92,0
0.0709,0.0,2,2,1.0062,1,1,1.05,0
0.6276,0.0,1,2,1.2552,0,1,525.48,0
67.3331,1174.8,4,4,1.0,3,1,58.73,0
3.7877,0.0,2,2,1.0002,1,1,26.6,0
1.1435,609870.0,41,70,0.5403,51,19,758394.62,0
1.3995,0.0,2,2,1.0007,1,1,50.98,0
75.7498,9834.0,3,3,1.0,2,1,327.8,0
2.1877,0.0,2,2,1.0003,1,1,19.53,0
24.4723,174.0,7,18,1.0,9,9,83831.33,0
50.4997,9693.0,4,4,1.0,2,2,324.73,0
50.4997,9760.2,4,4,1.0,2,2,326.97,0
1.5745,171.6,3,4,1.0003,2,2,58252.3,0
0.0233,342636.0,2,10,0.0467,9,1,51395.42,0
50.4998,9761.4,4,4,1.0,2,2,326.58,0
1.49,539172.0,3,3,1.0051,2,1,17972.4,0
3.6083,0.0,2,2,1.0001,1,1,1.52,0
0.3353,3419750.4,3,41,1.0007,3,38,342497.17,0
0.5132,0.0,4,80,81.0876,0,79,291467.83,0
67.3331,2006.4,4,4,1.0,3,1,100.33,0
0.3743,434.4,7,12,1.0016,6,6,62834.25,0
14.625,0.0,2,5,117.0,0,4,211041.5,0
2.8095,1540464.6,19,24,1.001,12,12,446432.05,0
75.7498,9835.8,3,3,1.0,2,1,327.87,0
3.0698,16305.6,42,702,1.0381,115,586,891748.35,0
42.0831,1399.8,5,5,1.0,3,2,70.65,0
59.7486,620.4,14,1848,1.0,906,942,998404.17,0
2.479,0.0,2,2,1.0003,1,1,295.15,0
42.0831,9919.2,5,5,1.0,2,3,330.85,0
67.3331,1941.6,4,4,1.0,3,1,97.08,0
63.1247,1002.0,4,5,1.0,4,1,66.78,0
67.3331,928.8,4,4,1.0,3,1,46.43,0
7.6849,290391.6,55,115,0.9496,76,39,1027483.17,0
0.7509,2017.8,4,322,1.0017,95,227,414113.87,0
655.6242,2996629.2,9,15,4.5562,8,7,406903.28,0
0.1323,310716.0,10,21,1.0027,8,13,174215.43,0
7.6129,487414.8,74,99,1.021,74,25,980087.67,0
75.7498,9535.2,3,3,1.0,2,1,317.83,0
14.4681,379.8,208,353,1.0,200,153,127797.32,0
0.9996,0.0,2,2,1.0008,1,1,5.53,0
35.3498,3826.2,6,7,1.0,5,2,319.92,0
40.7237,570604.2,12,70,0.898,29,41,408841.33,0
0.1335,0.0,4,106,28.0355,0,105,226781.67,0
55.964,2618362.8,9,9,1.0,5,4,239164.8,0
63.1247,873.0,4,5,1.0,4,1,58.2,0
67.3331,1363.2,4,4,1.0,3,1,68.17,0
0.9909,0.0,9,66,128.8166,0,65,283914.35,0
10.5352,134478.6,218,398,0.9796,271,127,1009136.32,0
0.4319,0.0,3,138,118.3523,0,137,226749.78,0
2.8832,0.0,2,2,1.0001,1,1,10.17,0
0.2331,0.0,3,135,62.472,0,134,198899.82,0
0.8625,32416.8,13,25,0.911,15,10,124512.68,0
21.4246,481.8,3,4,1.0002,2,2,57832.97,0
0.0005,0.0,1,1,0.001,0,1,0.0,0
0.5624,1807808.4,8,11,1.0009,5,6,282223.38,0
0.03,2144746.8,7,10,1.0172,5,5,915381.07,0
4.7157,10000000.0,3,8,1.0002,2,6,485879.8,0
2.3879,420263.4,5,6,4.2901,2,4,28155.42,0
0.955,18242.4,3,33,1.0007,15,18,76043.17,0
1.9069,23984.4,11,18,1.0002,7,11,41778.63,0
67.3331,830.4,4,4,1.0,3,1,41.53,0
42.0831,9748.8,5,5,1.0,2,3,325.75,0
42.0831,1438.8,5,5,1.0,3,2,72.45,0
2.2418,0.0,2,2,1.0003,1,1,556.97,0
75.7498,9447.6,3,3,1.0,2,1,314.92,0
0.0479,0.0,2,2,1.0488,1,1,298742.07,0
4.8538,8249362.8,4,7,1.0001,4,3,574430.28,0
6.0313,0.0,2,2,1.0001,1,1,34.1,0
30.8607,2137.8,5,11,1.0001,9,2,322.3,0
0.7991,365184.0,7,10,0.3496,7,3,43150.27,0
0.6756,3262.2,5,322,1.001,85,237,857011.93,0
0.7681,132225.6,32,67,1.0014,39,28,764723.88,0
42.0831,6409.8,5,5,1.0,3,2,321.68,0
1.7441,707388.6,8,12,1.0022,7,5,107931.13,0
0.3763,32620.8,5,183,1.2612,180,2,379467.15,0
1.7147,0.0,6,33,109.7405,0,32,226775.6,0
0.1481,278209.8,4,128,1.0057,54,74,511027.08,0
50.4998,9654.6,4,4,1.0,2,2,324.23,0
0.1408,882.0,4,20,1.0039,10,10,613478.98,0
0.1533,0.0,2,2,1.0145,1,1,44.1,0
833.7498,126.6,5,5,1.0,3,2,6.32,0
67.3331,1337.4,4,4,1.0,3,1,66.87,0
0.2549,0.0,2,2,1.0024,1,1,2272.6,0
75.7497,9680.4,3,3,1.0,2,1,322.68,0
114.4529,3849365.4,6,18,0.9888,9,9,920023.6,0
29.9825,42347.4,143,407,0.8861,284,123,545737.73,0
1.1348,1572.0,5,670,1.0004,173,497,1110764.03,0
0.91,0.0,3,10,16.3803,0,9,198915.27,0
9.8174,372511.8,12,17,1.5281,11,6,155256.32,0
6.0194,1046355.6,45,71,1.0219,48,23,1287980.57,0
42.0831,9717.6,5,5,1.0,2,3,326.17,0
80.9054,4621547.4,4,17,1.0,5,12,423461.22,0
0.9659,0.0,6,137,262.7344,0,136,1031076.45,0
20.812,1361739.6,8,9,1.0001,8,1,181565.32,0
67.3331,6232.2,3,4,1.0,3,1,311.62,0
1.5498,1503.6,2890,10000,1.6559,9984,16,252113.02,0
0.0098,0.0,2,2,1.0495,1,1,3.73,0
1.0085,158966.4,64,131,1.2361,42,89,1003218.92,0
1.2819,1702248.6,4,10,1.0031,8,2,228994.98,0
0.3835,0.0,3,3,1.0648,1,2,108703.02,0
1.2282,2226924.0,6,16,0.8844,9,7,738644.23,0
1.2835,0.0,6,9,20.5356,0,8,36913.68,0
50.4997,9720.0,4,4,1.0,2,2,327.37,0
50.4998,9646.8,4,4,1.0,2,2,322.55,0
42.0831,6394.2,4,5,1.0,3,2,320.3,0
140.0477,10000000.0,6,7,1.0,5,2,887215.38,0
0.1276,177461.4,153,295,1.0038,150,145,985926.68,0
0.4303,109683.6,15,57,1.001,27,30,189384.47,0
4.0178,618607.2,7,17,1.0009,10,7,136728.42,0
0.3028,0.0,4,131,78.7394,0,130,201132.63,0
0.199,26007.6,12,14,1.0027,9,5,699545.03,0
42.0831,1450.8,5,5,1.0,3,2,73.22,0
67.3331,1272.0,4,4,1.0,3,1,63.6,0
42.0831,1516.8,5,5,1.0,3,2,76.32,0
0.3714,0.0,5,41,29.7151,0,40,226775.5,0
5.4173,382650.0,7,9,1.0001,5,4,138537.38,0
0.0679,7835.4,7,446,1.0044,207,239,993577.92,0
0.2152,669603.0,61,70,1.0454,53,17,671971.85,0
0.1644,29926.2,5,80,1.0024,25,55,250596.9,0
1.1387,3665709.0,10,10,1.0223,3,7,212174.15,0
67.3331,1129.8,4,4,1.0,3,1,56.5,0
1.1299,0.0,6,10,20.3384,0,9,147984.35,0
2.7804,370811.4,52,101,0.7281,74,27,551924.28,0
75.7498,9298.2,3,3,1.0,2,1,309.93,0
0.5947,0.0,2,2,1.0008,1,1,748.0,0
35.6841,2343.0,23,164,1.0,70,94,402665.7,0
0.2874,0.0,5,68,38.5162,0,67,229008.45,0
67.3331,1336.2,4,4,1.0,3,1,66.82,0
833.7498,87.6,5,5,1.0,3,2,4.37,0
0.2121,0.0,3,135,56.8503,0,134,226747.95,0
1.0314,282.6,7,212,1.0004,106,106,622549.07,0
0.3442,0.0,5,133,90.8633,0,132,226769.07,0
0.4234,142634.4,16,23,1.0098,14,9,315184.72,0
75.7498,9465.0,3,3,1.0,2,1,315.5,0
25.309,446.4,5,12,1.0,6,6,79135.73,0
0.1023,1233.6,26,50,1.0049,25,25,188895.23,0
0.929,0.0,2,2,1.0012,1,1,3.42,0
0.9003,667876.2,16,52,1.0003,15,37,305322.35,0
892.7917,1218490.2,26,52,0.6288,23,29,635190.98,0
37.8747,9784.2,6,6,1.0,2,4,326.4,0
50.4998,9658.2,4,4,1.0,2,2,323.22,0
0.2632,5052650.4,5,5,1.0038,3,2,278446.52,0
10.334,3147.0,5000,10002,0.9992,4707,5295,530058.8,0
44.3561,2026356.0,9,14,1.0,8,6,408601.4,0
3.1531,189.6,4,6,1.0001,3,3,43301.08,0
5.665,44753.4,3,29,1.0002,13,16,307459.07,0
0.9027,21784.2,11,471,1.0014,230,241,1113096.07,0
0.8881,0.0,2,2,1.0005,1,1,2.2,0
66.9148,5619210.0,4,15,1.0,7,8,842779.38,0
0.2701,1473546.0,16,19,1.115,12,7,368730.98,0
0.3898,163.8,4,6,1.0013,3,3,4800.0,0
1.1566,113904.6,5,8,1.0097,3,5,26831.8,0
2.2983,171.6,2,56,1.0002,28,28,534050.37,0
2.0846,403788.6,4,5,1.0002,2,3,44639.9,0
42.0831,6322.8,5,5,1.0,3,2,317.4,0
0.468,0.0,5,116,107.642,0,115,226787.22,0
0.1218,603.6,5,2072,1.0082,1034,1038,1354179.62,0
42.0831,6442.2,4,5,1.0,3,2,323.38,0
1.041,9571.2,5,5,1.0006,3,2,4038.17,0
16.9374,337830.0,5,17,1.0,5,12,55152.2,0
0.6583,269285.4,23,34,1.0014,19,15,370338.23,0
67.333,1306.2,4,4,1.0,3,1,65.3,0
45.9238,1832494.8,2,6,1.0,4,2,123910.83,0
3.2008,1710486.6,3,7,1.0002,4,3,114112.95,0
0.0023,139.2,4,6,1.5759,4,2,13.95,0
1.3683,202111.8,15,20,1.0006,12,8,721928.8,0
12.8411,0.0,4,6,128.4113,0,5,130747.0,0
2.1783,193.2,3,4,1.0002,2,2,1334.17,0
833.7498,169.2,5,5,1.0,3,2,8.47,0
42.0831,6356.4,5,5,1.0,3,2,318.42,0
0.6206,17357.4,18,23,1.0007,14,9,1044525.4,0
75.7498,9353.4,3,3,1.0,2,1,311.78,0
0.7733,0.0,3,3,4.1867,1,2,12317.42,0
29.4581,1105.2,7,7,1.0,4,3,73.67,0
42.0831,1550.4,5,5,1.0,3,2,78.1,0
0.517,17565.0,4,360,1.0006,99,261,673671.95,0
0.0,1360.2,1,8076,0.0,8076,0,183077.92,0
2.9713,87313.2,62,180,0.5161,111,69,526542.73,0
100.2028,259705.2,87,199,1.0,100,99,839346.95,0
0.4109,762405.6,22,122,1.0103,43,79,1344434.78,0
0.1699,7369680.0,4,4,1.0066,3,1,368484.0,0
42.0831,1392.6,5,5,1.0,3,2,69.63,0
67.3331,2136.0,4,4,1.0,3,1,106.8,0
0.9666,1314850.2,3,33,1.0005,15,18,590169.85,0
3.2316,166.8,3,4,1.0001,2,2,3112.9,0
1.406,196.8,9,16,1.0012,8,8,147093.4,0
5.5988,990.0,7,10000,1.0005,3076,6924,654799.17,0
45.6189,322423.2,19,86,0.9824,15,71,690643.6,0
0.5066,0.0,5,387,391.0834,0,386,486079.4,0
2.4832,0.0,3,4,14.899,0,3,60510.02,0
193.2617,0.0,16,97,1000.0,0,96,797467.3,0
0.0525,591.0,5,243,1.0107,122,121,200952.95,0
31.436,665039.4,28,77,1.0,33,44,564481.88,0
0.1272,0.0,2,2,1.004,1,1,20.65,0
9.7366,734.4,9,18,1.0001,9,9,601988.3,0
833.7497,222.6,5,5,1.0,3,2,11.13,0
0.6249,241.8,4,16,1.0007,8,8,111711.95,0
0.4919,105418.2,4,19,0.9202,10,9,134314.02,0
3.5869,150284.4,28,45,1.0008,29,16,320916.32,0
40.2129,526.2,4,7,1.0,3,4,107409.6,0
9.8204,1145.4,8,1162,1.0001,579,583,1117409.52,0
37.8747,4987.2,4,6,1.0,4,2,332.52,0
67.3331,6403.2,3,4,1.0,3,1,320.15,0
0.2397,399.0,5,13,1.0299,6,7,47495.97,0
7.2655,55.8,3,24,1.0001,12,12,152698.9,0
33.6664,1501.8,6,6,1.0,3,3,75.52,0
50.4997,9726.0,4,4,1.0,2,2,325.83,0
50.4996,9778.2,4,4,1.0,2,2,326.03,0
833.7498,173.4,5,5,1.0,3,2,10.17,0
6.5989,0.0,2,2,1.0003,1,1,487.7,0
67.3331,1105.8,4,4,1.0,3,1,55.28,0
0.3728,258248.4,9,15,1.0038,10,5,77925.72,0
50.4998,9706.8,4,4,1.0,2,2,325.23,0
5.1949,0.0,3,10,93.5089,0,9,201119.05,0
27.1921,9776.4,28,28,1.0,2,26,326.55,0
0.3944,0.0,6,296,232.7108,0,295,193578.22,0
75.7498,9631.2,3,3,1.0,2,1,321.03,0
1.9178,787.8,10,7339,1.0003,3632,3707,1923350.42,0
67.3331,2076.6,4,4,1.0,3,1,103.82,0
0.2503,129.0,5,9,1.0019,4,5,1210.87,0
0.2119,0.0,3,136,57.2158,0,135,226780.82,0
42.2143,5679.0,81,1154,0.9268,516,638,1187663.2,0
0.3851,0.0,3,151,115.5346,0,150,319332.4,0
0.209,181.2,3,226,1.002,113,113,187287.73,0
1.0935,190.2,15,64,1.0004,32,32,79590.72,0
0.0,0.0,1,1,0.0,0,1,0.0,0
0.1983,0.0,5,136,53.5434,0,135,201151.07,0
50.4998,9765.6,4,4,1.0,2,2,326.25,0
0.0257,0.0,1,1,0.0515,0,1,0.0,0
2.0889,3200.4,5,620,1.0002,306,314,275042.98,0
9.1358,0.0,2,2,1.0001,1,1,3.3,0
4.1102,667762.8,54,85,0.9644,64,21,787773.73,0
0.8425,5199.0,6,336,1.0005,168,168,837638.82,0
833.7498,126.6,5,5,1.0,3,2,6.32,0
67.3331,1405.8,4,4,1.0,3,1,70.3,0
19.6761,336046.2,59,95,1.0001,68,27,1005145.22,0
833.7498,173.4,5,5,1.0,3,2,8.68,0
1.0365,3952.8,3,502,1.0016,245,257,778513.02,0
46.5849,0.0,2,2,1.0,1,1,64.15,0
2.1827,109089.0,14,16,1.0138,7,9,878105.67,0
0.2198,0.0,2,2,1.0021,1,1,4.83,0
75.7498,9546.0,3,3,1.0,2,1,318.2,0
0.3098,384.6,5,132,1.0025,66,66,200458.18,0
833.7498,400.8,5,5,1.0,3,2,20.03,0
0.0011,0.0,16,706,1.59,0,705,11469.05,0
10.3824,0.0,3,8,145.353,0,7,226765.03,0
5.154,115388.4,11,110,0.4558,104,6,505224.38,0
2.8585,364.8,8,1039,1.0003,510,529,77826.12,0
0.3282,660060.6,8,13,0.6632,5,8,613903.87,0
0.0651,328.8,4,763,1.0165,379,384,231927.05,0
18.8453,415057.8,24,133,1.0,30,103,1153288.82,0
1.048,410010.6,42,77,0.992,59,18,536452.07,0
0.3974,0.0,5,56,43.7125,0,55,319323.88,0
50.4998,9751.8,4,4,1.0,2,2,325.65,0
0.0909,0.0,2,115,20.721,0,114,319295.1,0
75.7498,9657.0,3,3,1.0,2,1,321.9,0
67.3331,426.6,4,4,1.0,3,1,21.33,0
42.0831,1432.8,5,5,1.0,3,2,72.13,0
4.8553,1263.6,3,27,1.0008,13,14,976791.82,0
0.4459,698479.2,22,36,1.0012,13,23,741406.48,0
0.9997,147.6,3,4,1.0005,2,2,5414.67,0
7.8084,0.0,5,19,281.1008,0,18,211486.02,0
50.4998,9739.2,4,4,1.0,2,2,325.23,0
0.3717,84524.4,19,27,1.006,15,12,537108.15,0
0.1365,0.0,5,134,36.3066,0,133,291477.4,0
21.2981,666.6,16,30,1.0001,15,15,205264.52,0
3.3517,0.0,2,4,20.11,0,3,88339.65,0
75.7498,9286.2,3,3,1.0,2,1,309.53,0
75.7498,9754.8,3,3,1.0,2,1,325.17,0
63.1247,1075.2,4,5,1.0,4,1,71.68,0
1.7689,4906423.8,10,12,1.0006,6,6,756112.77,0
0.6443,0.0,2,2,1.0007,1,1,6.95,0
0.385,0.0,6,57,43.1164,0,56,228976.47,0
2.7605,989.4,7,1232,1.0003,561,671,738181.82,0
16.7083,0.0,2,4,100.25,0,3,60482.72,0
2.5084,463982.4,39,100,0.5918,85,15,898183.2,0
4.9969,378.6,7,12,1.0001,6,6,8554.88,0
50.4998,9573.6,4,4,1.0,2,2,319.72,0
1.2654,310843.2,13,20,1.0006,10,10,106471.05,0
1.0799,53197.2,3,75,1.0155,16,59,261109.33,0
50.4997,9687.0,4,4,1.0,2,2,324.53,0
0.4292,0.0,4,42,35.1965,0,41,291440.47,0
3.4497,59556.0,55,402,0.7103,129,273,802655.77,0
2.5798,141.6,2,4,1.0002,2,2,542.92,0
50.4997,9669.6,4,4,1.0,2,2,322.9,0
1.1115,0.0,2,2,1.0004,1,1,2.68,0
4.0404,0.0,7,54,428.2799,0,53,96121.4,0
0.0881,0.0,5,7,1.0578,0,6,19009.12,0
0.0938,0.0,2,2,1.0045,1,1,201.27,0
0.9785,2817.0,5,881,1.0007,385,496,875797.38,0
0.5933,0.0,2,2,1.0007,1,1,7.92,0
750.3748,132.0,6,6,1.0,4,2,8.78,0
1.6088,2019609.0,12,26,0.9971,18,8,775259.83,0
0.686,3808326.0,5,7,0.9038,4,3,264070.82,0
2.4341,129538.8,202,488,0.8854,348,140,956847.73,0
0.778,0.0,8,179,276.9717,0,178,244677.22,0
13.0719,1141.2,4,14,1.0004,7,7,223196.05,0
0.8373,222.6,3,5,1.0005,2,3,32.92,0
9.9997,0.0,2,2,1.0001,1,1,586.65,0
3.298,0.0,2,2,1.0001,1,1,2.75,0
4.7997,0.0,5,9,76.795,0,8,198921.02,0
75.7498,9387.6,3,3,1.0,2,1,312.92,0
42.0831,6322.8,4,5,1.0,3,2,317.4,0
0.404,0.0,2,2,1.0012,1,1,2.6,0
109.024,0.0,3,35,1000.0,0,34,52951.63,0
0.6614,22549.8,17,54,1.0014,11,43,249433.32,0
833.7498,171.6,5,5,1.0,3,2,9.42,0
833.7498,100.2,5,5,1.0,3,2,5.0,0
67.3331,1364.4,4,4,1.0,3,1,68.23,0
75.7498,9424.2,3,3,1.0,2,1,314.13,0
0.2027,348.0,331,656,1.0023,328,328,380051.83,0
0.8861,252063.6,18,44,0.8467,41,3,176626.48,0
0.4402,4368.6,5,35,1.0035,17,18,240893.5,0
0.9495,673.8,6,8,1.0005,4,4,21562.82,0
0.7127,0.0,3,146,206.6895,0,145,291431.47,0
126.1546,38417.4,116,2655,1.0,1400,1255,1382242.92,0
42.083,6371.4,5,5,1.0,3,2,320.27,0
4.9995,0.0,2,2,1.0002,1,1,1.57,0
0.1855,157.2,3,30,1.0023,15,15,60585.98,0
833.7498,366.6,5,5,1.0,3,2,19.15,0
0.7997,0.0,2,2,1.0008,1,1,627.58,0
42.083,6427.8,5,5,1.0,3,2,322.78,0
0.0753,0.0,10,84,12.5073,0,83,501750.67,0
0.6032,37242.6,14,18,1.0007,12,6,953357.27,0
0.8202,17946.0,10,13,1.0006,9,4,583278.85,0
0.6633,91.2,3,4,1.0011,2,2,154833.28,0
0.483,3097.2,7,475,1.0009,236,239,580798.83,0
1.2781,13891.8,4,6,1.0004,3,3,95596.18,0
0.011,43420.2,2,6,0.022,5,1,3618.33,0
1.0054,337681.8,139,206,0.9658,157,49,996901.52,0
1.0196,10793.4,4,70,1.0009,35,35,547953.3,0
15.5678,302787.6,15,28,1.0,12,16,121144.62,0
1.5007,445.2,3,4,1.0003,2,2,39223.85,0
2.4185,1012.8,18,7094,1.0004,3498,3596,1694261.92,0
6.0775,756.6,14,4316,0.9963,2134,2182,1873350.33,0
0.1152,328.2,3,150,1.0111,75,75,276558.05,0
15.2129,0.0,2,9,243.406,0,8,161392.93,0
0.6042,0.0,6,22,25.378,0,21,201125.9,0
0.2006,22538.4,41,91,1.0022,37,54,550139.22,0
18.3997,0.0,2,2,1.0,1,1,46.37,0
0.1003,256.8,2,858,1.0076,427,431,560706.83,0
4.3466,0.0,2,3,1.0023,1,2,320.82,0
1.3551,41166.0,14,78,1.0003,38,40,383338.47,0
5.6566,1644977.4,8,11,1.0001,6,5,459979.75,0
2.0519,0.0,7,16,61.5559,0,15,226779.93,0
61.6499,53063.4,27,231,0.1289,222,9,198639.65,0
3.5469,27870.0,76,222,0.9946,123,99,425290.2,0
0.2411,166766.4,3,62,1.0016,26,36,454838.13,0
67.3331,1360.8,4,4,1.0,3,1,68.05,0
9.9558,3096.0,5000,10002,1.0019,4446,5556,662218.27,0
0.1077,0.0,3,84,17.878,0,83,291488.78,0
63.1247,795.6,5,5,1.0,4,1,53.03,0
0.0871,54.6,71,176,1.0094,85,91,17438.25,0
0.0735,0.0,6,215,31.452,0,214,319335.68,0
233.3303,708.0,23,24,1.0,19,5,58330.78,0
0.9864,202665.6,82,174,0.5422,142,32,674170.15,0
0.0011,4452166.8,3,3,0.0,3,0,222608.33,0
65.8917,2191404.6,62,180,1.0,15,165,805417.85,0
67.3331,964.8,4,4,1.0,3,1,48.23,0
250.562,2764948.8,3,4,1.0,2,2,92187.93,0
0.7785,203156.4,7,12,0.444,9,3,51037.78,0
67.3331,1065.6,4,4,1.0,3,1,53.28,0
0.4197,0.0,5,25,20.1455,0,24,390644.78,0
5.4448,549.6,4,18,1.0002,9,9,173735.68,0
0.0943,0.0,2,124,23.1904,0,123,226777.48,0
0.1427,0.0,2,2,1.0044,1,1,11.33,0
23.4748,439.2,5,8,1.0,4,4,84940.5,0
4.712,510.0,6,7,1.0002,3,4,118718.4,0
5.4743,0.0,2,2,1.0016,1,1,762.53,0
0.7198,1524.6,5,525,1.0007,150,375,591965.93,0
